SKU,Revenue,Cumulative_Revenue,Cumulative_Pct,ABC_Class
SET288-KR-NP-S,11418.0,60219019.92999993,76.6398736672298,B
JNE3787-KR-XS,11415.43,60230435.35999993,76.65440191950083,B
SET073-KR-SHA-XS,11404.0,60241839.35999993,76.66891562497656,B
J0106-KR-S,11389.0,60253228.35999993,76.68341024016975,B
SET318-KR-SHA-M,11388.43,60264616.78999993,76.6979041299322,B
SET251-KR-PP-XS,11385.0,60276001.78999993,76.71239365438336,B
JNE3878-KR-L,11380.0,60287381.78999993,76.72687681540702,B
SET401-KR-NP-S,11363.0,60298744.78999993,76.74133834077713,B
JNE3783-KR-XXXL,11359.48,60310104.26999993,76.75579538629427,B
SET197-KR-NP-XS,11356.0,60321460.26999993,76.77024800286586,B
MEN5007-KR-M,11320.0,60332780.26999993,76.78465480275933,B
J0023-TP-XXL,11319.0,60344099.26999993,76.79906032996732,B
J0240-SKD-M,11319.0,60355418.26999993,76.8134658571753,B
SET413-KR-NP-L,11306.0,60366724.26999993,76.82785483947174,B
SET342-KR-NP-N-XXL,11305.0,60378029.26999993,76.84224254908267,B
J0164-DR-XL,11294.38,60389323.64999993,76.85661674277357,B
JNE3806-KR-XXXL,11288.05,60400611.69999993,76.87098288036522,B
J0122-TP-XXXL,11282.0,60411893.69999993,76.88534131820958,B
JNE3870-DR-XS,11257.34,60423151.03999993,76.89966837162946,B
J0241-SKD-XXL,11245.7,60434396.739999935,76.91398061099007,B
JNE3640-TP-N-M,11242.0,60445638.739999935,76.92828814141433,B
JNE3638-KR-XXL,11238.38,60456877.11999994,76.94259106471705,B
SET188-KR-NP-XXXL,11226.95,60468104.06999994,76.9568794412245,B
J0216-BL-XL,11213.0,60479317.06999994,76.97115006376916,B
JNE3794-KR-S,11211.24,60490528.30999994,76.98541844638734,B
SET346-KR-PP-XL,11201.0,60501729.30999994,76.99967379670596,B
J0306-DR-S,11197.0,60512926.30999994,77.01392405628259,B
SET171-KR-NP-M,11179.0,60524105.30999994,77.02815140752014,B
SET347-KR-NP-XXXL,11164.43,60535269.73999994,77.04236021572993,B
JNE3639-TP-N-XL,11164.0,60546433.73999994,77.05656847668496,B
J0382-SKD-XXXL,11156.32,60557590.05999994,77.07076696341531,B
JNE3738-KR-XXL,11150.0,60568740.05999994,77.08495740677328,B
SET330-KR-PP-M,11127.58,60579867.63999994,77.09911931652229,B
SET380-KR-NP-XL,11125.0,60590992.63999994,77.1132779427427,B
MEN5003-KR-XL,11122.86,60602115.49999994,77.12743384541612,B
J0329-KR-XL,11113.9,60613229.39999994,77.14157834482744,B
MEN5028-KR-XL,11108.24,60624337.63999994,77.15571564083882,B
SET435-KR-NP-S,11108.0,60635445.63999994,77.16985263140567,B
SET272-KR-PP-XL,11076.0,60646521.63999994,77.18394889603643,B
J0244-SKD-XXL,11068.0,60657589.63999994,77.19803497918316,B
J0111-TP-XXL,11062.72,60668652.35999994,77.21211434255045,B
J0139-KR-L,11060.57,60679712.92999994,77.2261909696439,B
PJNE3368-KR-4XL,11022.0,60690734.92999994,77.24021850925749,B
MEN5021-KR-XXXL,11021.0,60701755.92999994,77.25424477618559,B
J0351-SET-S,11020.0,60712775.92999994,77.26826977042818,B
PJNE3440-KR-N-4XL,11018.0,60723793.92999994,77.28229221929978,B
JNE3757-KR-XL,11015.43,60734809.35999994,77.29631139736962,B
SET380-KR-NP-L,11013.0,60745822.35999994,77.31032748281369,B
SET359-KR-NP-XXL,10999.0,60756821.35999994,77.32432575066072,B
J0126-SKD-XXL,10998.0,60767819.35999994,77.33832274582225,B
JNE3785-KR-XXL,10993.71,60778813.06999994,77.35231428116298,B
J0005-DR-M,10989.76,60789802.82999994,77.36630078939595,B
SET158-KR-PP-XXXL,10988.33,60800791.15999994,77.38028547768866,B
JNE2014-KR-178-S,10979.0,60811770.15999994,77.39425829182562,B
SET281-KR-PP-XXL,10978.0,60822748.15999994,77.40822983327709,B
SET396-KR-PP-XS,10951.95,60833700.10999994,77.42216822127122,B
J0415-DR-M,10948.82,60844648.92999994,77.43610262575972,B
JNE3709-DR-XXL,10948.29,60855597.21999994,77.45003635572489,B
J0248-KR-DPT-L,10947.0,60866544.21999994,77.46396844392578,B
JNE3714-KR-L,10925.95,60877470.16999994,77.47787374209682,B
JNE2199-KR-411-A-XXL,10923.66,60888393.82999994,77.49177612581805,B
PJNE3373-KR-N-5XL,10916.58,60899310.40999994,77.50566949892591,B
J0095-SET-XS,10915.0,60910225.40999994,77.5195608611907,B
JNE3749-KR-XS,10905.0,60921130.40999994,77.53343949660045,B
J0396-DR-M,10888.1,60932018.50999994,77.54729662362521,B
J0119-TP-XS,10868.0,60942886.50999994,77.56112816967136,B
SET285-KR-SHA-S,10838.72,60953725.22999994,77.57492245148597,B
JNE3567-KR-XS,10833.0,60964558.22999994,77.58870945353951,B
JNE3856-KR-L,10830.0,60975388.22999994,77.60249263753654,B
JNE3640-TP-N-XXL,10816.24,60986204.46999994,77.61625830938107,B
J0284-SKD-XXXL,10813.0,60997017.46999994,77.63001985772455,B
J0398-DR-XXL,10805.0,61007822.46999994,77.643771224584,B
JNE3675-TU-XXL,10803.05,61018625.519999936,77.65752010970672,B
JNE3724-KR-M,10802.48,61029427.99999993,77.67126826939871,B
J0216-BL-XXL,10798.24,61040226.239999935,77.68501103290417,B
SET233-KR-PP-XL,10795.15,61051021.38999993,77.69874986381141,B
J0219-BL-XL,10787.91,61061809.29999993,77.71247948047564,B
J0111-TP-XXXL,10772.0,61072581.29999993,77.72618884871349,B
SET340-KR-NP-L,10769.9,61083351.19999993,77.73989554431178,B
JNE3798-KR-A-XL,10761.48,61094112.679999925,77.75359152389815,B
J0007-SKD-S,10753.89,61104866.569999926,77.76727784380155,B
J0381-SKD-S,10750.21,61115616.77999993,77.78095948022231,B
SET154-KR-NP-XL,10743.0,61126359.77999993,77.79463194058057,B
SET182-KR-DH-L,10732.71,61137092.48999993,77.80829130500503,B
NW016-ST-SR-XL,10722.76,61147815.249999925,77.82193800620873,B
SET397-KR-NP-L,10719.0,61158534.249999925,77.83557992211492,B
JNE3879-DR-XXL,10691.0,61169225.249999925,77.84918620282704,B
SET230-KR-PP-S,10676.0,61179901.249999925,77.86277339325662,B
J0139-KR-XXXL,10674.0,61190575.249999925,77.87635803831519,B
SET335-KR-NP-L,10667.48,61201242.72999992,77.88993438546429,B
J0248-KR-DPT-XXL,10657.0,61211899.72999992,77.9034973948693,B
JNE3671-TU-XXXL,10654.24,61222553.969999924,77.91705689166233,B
JNE1233-BLUE-KR-031-XL,10629.91,61233183.87999992,77.93058542401708,B
SET209-KR-PP-M,10629.9,61243813.77999992,77.94411394364496,B
NW016-ST-SR-XS,10623.81,61254437.58999992,77.95763471261814,B
JNE3863-TU-S,10610.0,61265047.58999992,77.97113790580453,B
JNE3412-KR-XXL,10601.95,61275649.539999925,77.9846308538726,B
JNE3680-TU-M,10588.67,61286238.20999993,77.99810690067721,B
NW015-TP-PJ-M,10584.0,61296822.20999993,78.01157700404052,B
SET179-KR-PP-XS,10580.86,61307403.069999926,78.02504311117134,B
SET171-KR-NP-XS,10578.0,61317981.069999926,78.03850557842162,B
SET277-KR-NP-XS,10570.0,61328551.069999926,78.05195786418788,B
J0385-KR-XL,10560.71,61339111.77999993,78.06539832670583,B
J0337-TP-XXL,10553.0,61349664.77999993,78.07882897681854,B
MEN5019-KR-XXL,10547.33,61360212.109999925,78.09225241080445,B
MEN5013-KR-M,10546.43,61370758.539999925,78.10567469937341,B
SET386-KR-NP-XXXL,10542.48,61381301.01999992,78.11909196083462,B
J0134-SET-XL,10538.42,61391839.43999992,78.13250405519271,B
MEN5011-KR-XXL,10536.24,61402375.679999925,78.14591337509638,B
J0391-TP-L,10534.0,61412909.679999925,78.15931984418455,B
SET254-KR-NP-XS,10531.0,61423440.679999925,78.17272249521619,B
SET300-KR-NP-XL,10510.95,61433951.62999993,78.1860996289035,B
J0215-BL-M,10510.05,61444461.679999925,78.19947561717386,B
SET302-KR-PP-L,10508.95,61454970.62999993,78.21285020549017,B
SET384-KR-NP-XXXL,10500.48,61465471.109999925,78.22621401416028,B
J0308-DR-XS,10497.0,61475968.109999925,78.23957339388481,B
JNE3739-KR-S,10485.28,61486453.389999926,78.25291785773527,B
SET305-KR-DPT-S,10485.0,61496938.389999926,78.26626196523378,B
PJNE3607-KR-6XL,10484.0,61507422.389999926,78.27960480004678,B
J0239-SKD-S,10474.0,61517896.389999926,78.29293490800477,B
MEN5015-KR-XXL,10468.33,61528364.719999924,78.30625779983595,B
SET227-KR-PP-A-XL,10463.19,61538827.90999992,78.31957415006363,B
J0386-KR-S,10463.0,61549290.90999992,78.33289025848109,B
J0297-TP-XXL,10454.67,61559745.57999992,78.34619576542829,B
J0373-KR-XL,10447.43,61570193.00999992,78.35949205813246,B
SET258-KR-PP-XXL,10444.04,61580637.04999992,78.37278403643276,B
JNE2199-KR-411-A-L,10443.19,61591080.23999992,78.3860749329504,B
JNE3735-KR-XXXL,10421.9,61601502.13999992,78.39933873399366,B
JNE3856-KR-XL,10414.0,61611916.13999992,78.41259248082146,B
JNE3856-KR-XXL,10412.0,61622328.13999992,78.42584368227826,B
JNE3579-KR-XXXL,10412.0,61632740.13999992,78.43909488373505,B
SET300-KR-NP-L,10408.42,61643148.55999992,78.45234152897775,B
JNE3294-KR-M,10408.0,61653556.55999992,78.46558763969254,B
JNE3567-KR-XXXL,10405.0,61663961.55999992,78.47882993235082,B
SET227-KR-PP-A-L,10402.0,61674363.55999992,78.49206840695258,B
SET229-KR-PP-XXL,10398.0,61684761.55999992,78.50530179081234,B
JNE3680-TU-XXL,10398.0,61695159.55999992,78.51853517467208,B
J0346-SET-XXXL,10387.24,61705546.79999992,78.53175486443583,B
J0401-DR-M,10380.86,61715927.65999992,78.54496643446606,B
NW020-ST-SR-XXXL,10380.0,61726307.65999992,78.55817690998677,B
SET044-KR-NP-XXXL,10374.86,61736682.51999992,78.57138084390398,B
JNE3724-KR-XL,10371.91,61747054.42999992,78.58458102339895,B
JNE3522-KR-XL,10370.71,61757425.13999992,78.59777967567133,B
J0306-DR-L,10369.14,61767794.27999992,78.61097632982748,B
JNE3671-TU-XXL,10368.0,61778162.27999992,78.62417153312214,B
NW020-ST-SR-XS,10354.0,61788516.27999992,78.63734891881977,B
J0162-SKD-XXXL,10352.0,61798868.27999992,78.65052375914638,B
SET128-KR-DH-M,10340.61,61809208.88999992,78.66368410358511,B
J0346-SET-XXL,10339.24,61819548.12999992,78.67684270444472,B
J0243-DR-XXL,10332.43,61829880.55999992,78.68999263831604,B
SET209-KR-PP-XXL,10324.86,61840205.41999992,78.70313293795812,B
J0217-BL-XXL,10323.0,61850528.41999992,78.71627087040515,B
MEN5017-KR-XL,10303.0,61860831.41999992,78.72938334914213,B
SET279-LC-XXL,10285.0,61871116.41999992,78.74247291954003,B
PJNE3423-KR-N-5XL,10278.0,61881394.41999992,78.75555358113944,B
SET186-KR-DH-XS,10276.95,61891671.36999992,78.76863290641906,B
SET307-KR-DPT-M,10268.95,61901940.319999926,78.78170205021466,B
SET340-KR-NP-XXL,10252.96,61912193.27999993,78.79475084376907,B
J0233-SKD-XXL,10252.82,61922446.09999993,78.8077994591475,B
J0158-DR-S,10247.0,61932693.09999993,78.8208406674963,B
SET266-KR-NP-M,10227.9,61942920.999999925,78.833857567552,B
J0106-KR-XL,10220.0,61953140.999999925,78.84686441339223,B
SET267-KR-NP-XL,10219.0,61963359.999999925,78.85986998654695,B
SET343-KR-NP-S,10216.52,61973576.51999993,78.87287240344165,B
JNE3712-TP-N-M,10214.0,61983790.51999993,78.88587161316886,B
SET365-KR-NP-XXXL,10212.25,61994002.76999993,78.89886859569643,B
JNE3806-KR-L,10206.19,62004208.95999993,78.91185786574985,B
NW014-ST-SR-L,10197.19,62014406.149999924,78.92483568163375,B
J0249-SKD-L,10193.0,62024599.149999924,78.9378081649654,B
JNE3458-KR-XL,10192.6,62034791.749999925,78.95078013922286,B
JNE3648-TP-N-XXL,10164.0,62044955.749999925,78.96371571467492,B
MEN5001-KR-L,10161.0,62055116.749999925,78.97664747207047,B
JNE3633-KR-XXXL,10153.44,62065270.18999992,78.98956960796362,B
J0306-DR-XXXL,10146.0,62075416.18999992,79.00248227507663,B
NW031-TP-PJ-M,10141.39,62085557.57999992,79.01538907510947,B
JNE3804-KR-M,10138.28,62095695.859999925,79.02829191709039,B
JNE3618-KR-XS,10134.0,62105829.859999925,79.04118931197736,B
J0337-TP-XXXL,10114.0,62115943.859999925,79.05406125315427,B
SET433-KR-NP-M,10101.0,62126044.859999925,79.06691664941965,B
MEN5001-KR-M,10100.72,62136145.57999992,79.07977168933309,B
JNE3620-KR-XL,10089.0,62146234.57999992,79.09261181337243,B
J0228-SKD-XXL,10088.0,62156322.57999992,79.10545066472626,B
MEN5027-KR-XXL,10086.0,62166408.57999992,79.1182869707091,B
JNE3863-TU-L,10084.96,62176493.539999925,79.131121953099,B
JNE3506-KR-XXXL,10084.0,62186577.539999925,79.14395571371082,B
J0351-SET-XL,10075.96,62196653.499999925,79.1567792419312,B
JNE3690-TU-XS,10071.0,62206724.499999925,79.1695964576315,B
JNE3160-KR-S,10070.0,62216794.499999925,79.18241240064629,B
J0380-SKD-M,10066.0,62226860.499999925,79.19522325291905,B
J0113-TP-XS,10064.0,62236924.499999925,79.20803155982082,B
JNE3782-KR-XL,10017.1,62246941.59999993,79.2207801777725,B
JNE3757-KR-L,10012.0,62256953.59999993,79.2335223050281,B
J0370-SKD-XXXL,10012.0,62266965.59999993,79.24626443228372,B
JNE3371-KR-M,10005.85,62276971.44999993,79.2589987325235,B
SET192-KR-NP-L,10002.19,62286973.639999926,79.27172837473432,B
JNE3546-KR-XXL,9994.62,62296968.25999992,79.2844483827159,B
J0105-KR-M,9990.0,62306958.25999992,79.29716251089043,B
SET389-KR-NP-XS,9968.14,62316926.399999924,79.30984881815989,B
SET247-KR-SHA-XL,9960.1,62326886.499999925,79.3225248930379,B
J0092-SET-XXL,9956.33,62336842.82999992,79.33519616989156,B
JNE3894-TP-XXL,9947.0,62346789.82999992,79.34785557258948,B
SET281-KR-PP-L,9932.48,62356722.30999992,79.3604964958939,B
SET329-KR-NP-XXXL,9931.29,62366653.59999992,79.37313590470256,B
SET414-KR-NP-XL,9930.0,62376583.59999992,79.38577367174693,B
JNE3261-KR-XXL,9929.62,62386513.21999992,79.3984109551708,B
PJNE2100-KR-N-4XL,9929.0,62396442.21999992,79.41104744952966,B
JNE3607-KR-M,9910.29,62406352.509999916,79.42366013194277,B
JNE3504-KR-L,9907.0,62416259.509999916,79.43626862722057,B
JNE3892-TP-XXL,9907.0,62426166.509999916,79.44887712249837,B
JNE3607-KR-XL,9898.29,62436064.799999915,79.46147453268544,B
SET335-KR-NP-XXXL,9894.29,62445959.089999914,79.4740668521305,B
J0281-SKD-M,9894.0,62455853.089999914,79.48665880249678,B
J0333-DR-XL,9881.42,62465734.509999916,79.4992347424794,B
SET098-KR-PP-XL,9878.72,62475613.229999915,79.51180724621118,B
JNE3611-KR-S,9878.0,62485491.229999915,79.5243788336094,B
JNE3807-KR-XL,9875.95,62495367.17999992,79.53694781200234,B
PJNE3568-KR-N-5XL,9858.29,62505225.46999992,79.54949431476929,B
SET073-KR-SHA-XL,9855.0,62515080.46999992,79.56203663040094,B
SET295-KR-NP-S,9853.0,62524933.46999992,79.57457640066157,B
SET302-KR-PP-M,9851.1,62534784.56999992,79.58711375281976,B
NW037-TP-SR-L,9850.0,62544634.56999992,79.5996497050239,B
MEN5024-KR-XXXL,9844.29,62554478.85999992,79.6121783901938,B
J0402-DR-XXL,9830.0,62564308.85999992,79.62468888868788,B
JNE1233-BLUE-KR-031-XXL,9821.1,62574129.95999992,79.63718806028099,B
NW016-ST-SR-M,9815.43,62583945.38999992,79.64968001574728,B
JNE3633-KR-L,9812.14,62593757.52999992,79.66216778407828,B
JNE3633-KR-M,9812.0,62603569.52999992,79.6746553742333,B
JNE3458-KR-XXL,9808.33,62613377.85999992,79.68713829363251,B
SET131-KR-NP-M,9792.0,62623169.85999992,79.69960043007747,B
JNE3795-KR-XXL,9791.38,62632961.23999992,79.71206177745744,B
J0244-SKD-XS,9778.0,62642739.23999992,79.72450609630535,B
MEN5023-KR-S,9760.0,62652499.23999992,79.73692750681423,B
JNE3786-KR-XXXL,9758.76,62662257.99999992,79.74934733919305,B
SET323-KR-NP-XXXL,9750.0,62672007.99999992,79.7617560228469,B
JNE3396-KR-L,9738.19,62681746.189999916,79.77414967608493,B
J0179-KR-XXXL,9736.0,62691482.189999916,79.78654054214174,B
SET332-KR-PP-XXXL,9735.86,62701218.049999915,79.79893123002256,B
JNE3881-DR-L,9723.42,62710941.46999992,79.81130608569573,B
JNE3068-KR-A-M,9712.0,62720653.46999992,79.82366640730045,B
SET413-KR-NP-S,9711.0,62730364.46999992,79.83602545621967,B
MEN5013-KR-XL,9700.48,62740064.94999991,79.8483711164874,B
J0333-DR-XXL,9697.57,62749762.519999914,79.86071307324032,B
MEN5005-KR-XXL,9687.0,62759449.519999914,79.87304157770747,B
SET444-KR-SH-XL,9686.76,62769136.27999991,79.8853697767301,B
J0207-DR-L,9682.0,62778818.27999991,79.89769191776973,B
SET128-KR-DH-XXL,9678.0,62788496.27999991,79.91000896806736,B
J0097-KR-XL,9676.57,62798172.84999991,79.92232419842472,B
JNE3691-TU-XXL,9673.0,62807845.84999991,79.93463488529483,B
SET433-KR-NP-XL,9664.0,62817509.84999991,79.94693411799541,B
J0164-DR-M,9657.0,62827166.84999991,79.95922444189748,B
SET048-KR-NP-S,9657.0,62836823.84999991,79.97151476579954,B
SET375-KR-NP-XXL,9652.86,62846476.70999991,79.98379982078362,B
MEN5006-KR-XXL,9647.38,62856124.089999914,79.99607790145114,B
J0277-SKD-XS,9643.0,62865767.089999914,80.00835040775615,B
SET316-KR-DPT-XS,9637.0,62875404.089999914,80.02061527794817,B
JNE3787-KR-XL,9635.43,62885039.519999914,80.03287815002393,B
SET048-KR-NP-L,9632.14,62894671.659999914,80.04513683496438,B
MEN5014-KR-L,9632.0,62904303.659999914,80.05739534172888,B
JNE3856-KR-XXXL,9630.29,62913933.94999991,80.06965167220115,B
SET229-KR-PP-XL,9616.0,62923549.94999991,80.0818898159976,B
J0372-SKD-XXL,9616.0,62933165.94999991,80.09412795979404,B
SET258-KR-PP-XS,9613.0,62942778.94999991,80.10636228553396,B
JNE3449-KR-S,9609.25,62952388.19999991,80.11859183870327,B
JNE3291-KR-XS,9606.57,62961994.769999914,80.13081798107541,B
JNE3675-TU-M,9606.0,62971600.769999914,80.14304339801681,B
SET375-KR-NP-XS,9603.44,62981204.20999991,80.15526555688335,B
J0329-KR-XXXL,9603.0,62990807.20999991,80.16748715576824,B
JNE3609-KR-L,9601.9,63000409.10999991,80.17970735469909,B
SET186-KR-DH-M,9598.0,63010007.10999991,80.19192259015648,B
SET204-KR-DPT-XXXL,9587.0,63019594.10999991,80.20412382607334,B
JNE3836-KR-M,9582.0,63029176.10999991,80.21631869856267,B
J0306-DR-XS,9575.0,63038751.10999991,80.2285046622535,B
JNE3484-KR-M,9556.01,63048307.11999991,80.24066645764661,B
JNE1906-KR-031-M,9551.0,63057858.11999991,80.25282187688535,B
J0204-TP-XXXL,9542.33,63067400.449999906,80.2649662619408,B
SET321-KR-DPT-M,9534.0,63076934.449999906,80.27710004552598,B
J0342-TP-XXXL,9530.33,63086464.779999904,80.2892291583554,B
SET321-KR-DPT-XL,9518.0,63095982.779999904,80.30134257897254,B
J0122-TP-XXL,9516.29,63105499.0699999,80.31345382329748,B
JNE3458-KR-M,9494.9,63114993.9699999,80.32553784487952,B
J0283-SET-S,9493.0,63124486.9699999,80.33761944835909,B
J0308-DR-S,9492.33,63133979.2999999,80.34970019913939,B
J0220-BL-XL,9482.0,63143461.2999999,80.36176780307844,B
SET351-KR-NP-S,9476.0,63152937.2999999,80.37382777090446,B
PJNE1906-KR-N-4XL,9468.380000000001,63162405.6799999,80.38587804086696,B
JNE3834-KR-XXL,9465.19,63171870.8699999,80.39792425096269,B
J0103-SKD-S,9459.0,63181329.8699999,80.40996258313517,B
SET247-KR-SHA-S,9454.0,63190783.8699999,80.42199455188013,B
J0197-TP-XXXL,9452.24,63200236.1099999,80.43402428069861,B
SET110-KR-PP-XXXL,9450.29,63209686.3999999,80.44605152778036,B
JNE3482-KR-XXL,9449.44,63219135.8399999,80.4580776930794,B
JNE3892-TP-XXXL,9444.0,63228579.8399999,80.47009693496933,B
MEN5026-KR-M,9440.48,63238020.319999896,80.4821116970063,B
SET340-KR-NP-XXXL,9436.0,63247456.319999896,80.4941207574122,B
JNE3608-KR-L,9432.8,63256889.11999989,80.50612574522451,B
J0207-DR-XXL,9416.0,63266305.11999989,80.51810935192036,B
SET281-KR-PP-XL,9409.72,63275714.83999989,80.53008496615125,B
PJNE3364-KR-5XL,9402.48,63285117.31999989,80.54205136613909,B
SET116-KR-NP-L,9402.0,63294519.31999989,80.5540171552379,B
MEN5014-KR-XXXL,9398.57,63303917.88999989,80.56597857902543,B
SET239-KR-NP-XXXL,9397.86,63313315.74999989,80.57793909920625,B
J0402-DR-L,9366.0,63322681.74999989,80.58985907162696,B
SET185-KR-NP-M,9357.24,63332038.98999989,80.60176789532265,B
JNE3522-KR-XXL,9357.24,63341396.22999989,80.61367671901836,B
SET188-KR-NP-L,9345.0,63350741.22999989,80.6255699650435,B
J0400-DR-M,9345.0,63360086.22999989,80.63746321106863,B
JNE3708-TU-XS,9331.0,63369417.22999989,80.64933863949673,B
JNE3365-KR-1052-A-XXXL,9328.4,63378745.62999989,80.66121075894253,B
J0238-LCD-L,9309.0,63388054.62999989,80.67305818828956,B
JNE3500-KR-XXL,9291.43,63397346.05999989,80.68488325655231,B
MEN5028-KR-XXL,9291.0,63406637.05999989,80.69670777756028,B
JNE3665-TP-M,9286.0,63415923.05999989,80.70852593514076,B
J0106-KR-XXL,9285.86,63425208.91999989,80.72034391454523,B
JNE3751-KR-XXXL,9284.86,63434493.77999989,80.73216062126423,B
SET334-KR-NP-L,9284.0,63443777.77999989,80.74397623347369,B
J0103-SKD-XL,9283.64,63453061.41999989,80.75579138751635,B
J0328-KR-XXXL,9278.0,63462339.41999989,80.7675993636128,B
JNE3265-KR-XXL,9221.33,63471560.74999989,80.77933521662179,B
JNE3716-KR-XL,9217.67,63480778.41999989,80.79106641160183,B
J0354-KR-XL,9206.95,63489985.36999989,80.80278396339331,B
J0216-BL-M,9204.48,63499189.84999989,80.81449837165155,B
J0415-DR-S,9200.380000000001,63508390.22999989,80.82620756189927,B
JNE3793-KR-XXL,9196.38,63517586.609999895,80.83791166140496,B
J0124-TP-L,9192.0,63526778.609999895,80.84961018654815,B
JNE3798-KR-A-XXXL,9188.0,63535966.609999895,80.86130362094933,B
J0113-TP-L,9184.0,63545150.609999895,80.87299196460849,B
JNE3466-KR-XXL,9178.58,63554329.18999989,80.88467341031222,B
J0375-SKD-XL,9163.0,63563492.18999989,80.89633502757583,B
JNE2100-KR-144-M,9157.0,63572649.18999989,80.9079890087264,B
JNE3806-KR-XL,9150.86,63581800.04999989,80.919635175588,B
J0025-DR-XXXL,9150.1,63590950.149999894,80.93128037520862,B
MEN5012-KR-L,9141.0,63600091.149999894,80.94291399339116,B
JNE2100-KR-144-L,9132.0,63609223.149999894,80.95453615740416,B
PSET043-KR-NP-6XL,9125.0,63618348.149999894,80.96614941261865,B
J0373-KR-XXXL,9116.43,63627464.579999894,80.97775176091838,B
SET044-KR-NP-XS,9110.0,63636574.579999894,80.98934592585033,B
J0207-DR-XL,9097.0,63645671.579999894,81.00092354587073,B
J0378-SKD-XL,9087.0,63654758.579999894,81.0124884390361,B
PJNE3421-KR-N-6XL,9085.0,63663843.579999894,81.02405078683047,B
JNE3764-KR-S,9082.0,63672925.579999894,81.03560931656834,B
JNE3810-KR-S,9078.0,63682003.579999894,81.04716275556419,B
MEN5024-KR-XXL,9074.76,63691078.33999989,81.058712071059,B
J0124-TP-XXL,9061.0,63700139.33999989,81.07024387440131,B
SET295-KR-NP-XXL,9058.0,63709197.33999989,81.0817718596871,B
JNE3365-KR-1052-A-S,9024.0,63718221.33999989,81.09325657366578,B
JNE3714-KR-M,9013.0,63727234.33999989,81.10472728810394,B
JNE3501-KR-L,9008.0,63736242.33999989,81.11619163911459,B
J0179-KR-XXL,9006.0,63745248.33999989,81.12765344475423,B
JNE3487-KR-XS,8999.0,63754247.33999989,81.13910634159534,B
JNE3881-DR-XXXL,8996.42,63763243.75999989,81.15055595490786,B
SET252-KR-PP-L,8986.24,63772229.999999896,81.16199261228196,B
JNE3068-KR-A-XL,8981.72,63781211.719999894,81.17342351711758,B
J0352-KR-S,8970.0,63790181.719999894,81.18483950607911,B
JNE3376-KR-L,8968.0,63799149.719999894,81.19625294966964,B
J0179-KR-XL,8964.0,63808113.719999894,81.20766130251815,B
NW003-TP-PJ-L,8961.0,63817074.719999894,81.21906583731015,B
PJNE3568-KR-N-6XL,8959.0,63826033.719999894,81.23046782673116,B
SET179-KR-PP-XXXL,8953.0,63834986.719999894,81.24186218003913,B
J0096-KR-XXXL,8944.76,63843931.47999989,81.25324604641857,B
SET087-KR-PP-XL,8942.0,63852873.47999989,81.26462640018602,B
SET230-KR-PP-XS,8939.38,63861812.859999895,81.27600341951744,B
SET285-KR-SHA-L,8939.24,63870752.0999999,81.2873802606729,B
JNE3881-DR-XXL,8937.71,63879689.8099999,81.29875515461954,B
JNE3376-KR-M,8937.0,63888626.8099999,81.31012914495948,B
SET415-KR-NP-L,8931.0,63897557.8099999,81.32149549918638,B
SET264-KR-NP-XS,8929.76,63906487.569999896,81.33286027528328,B
JNE3749-KR-XL,8929.0,63915416.569999896,81.34422408413919,B
J0395-DR-XL,8927.0,63924343.569999896,81.3555853476241,B
J0395-DR-XXL,8927.0,63933270.569999896,81.366946611109,B
JNE3836-KR-L,8926.0,63942196.569999896,81.37830660190839,B
SET433-KR-NP-XXL,8926.0,63951122.569999896,81.3896665927078,B
J0216-BL-L,8920.0,63960042.569999896,81.40101894739418,B
MEN5031-KR-XL,8916.86,63968959.429999895,81.41236730584808,B
J0373-KR-M,8896.1,63977855.5299999,81.42368924335095,B
JNE3759-KR-XL,8892.95,63986748.4799999,81.43500717189448,B
JNE3665-TP-XL,8885.05,63995633.5299999,81.44631504622252,B
SET279-LC-XL,8880.0,64004513.5299999,81.45761649348879,B
JNE3887-KR-XS,8876.85,64013390.3799999,81.46891393179573,B
JNE3482-KR-S,8874.86,64022265.2399999,81.48020883745849,B
JNE3334-KR-M,8864.0,64031129.2399999,81.49148992175671,B
SET281-KR-PP-M,8863.2,64039992.4399999,81.50276998790655,B
JNE3749-KR-L,8853.82,64048846.2599999,81.51403811626633,B
MEN5019-KR-XXXL,8852.66,64057698.9199999,81.52530476831095,B
J0297-TP-XL,8850.0,64066548.9199999,81.53656803501211,B
J0414-DR-XXXL,8850.0,64075398.9199999,81.54783130171329,B
JNE3506-KR-XXL,8844.0,64084242.9199999,81.55908693230145,B
J0132-KR-XXXL,8828.95,64093071.8699999,81.5703234089728,B
SET413-KR-NP-XL,8826.0,64101897.8699999,81.5815561312219,B
SET394-KR-NP-XXL,8821.0,64110718.8699999,81.59278249004349,B
NW029-ST-SR-S,8811.0,64119529.8699999,81.60399612201005,B
J0332-DR-XS,8810.0,64128339.8699999,81.6152084812911,B
JNE3865-TP-M,8809.29,64137149.1599999,81.62641993696545,B
JNE3674-TU-XXL,8800.0,64145949.1599999,81.63761956939148,B
J0153-DR-S,8796.7,64154745.8599999,81.64881500195536,B
NW020-ST-SR-XL,8789.14,64163534.9999999,81.66000081301682,B
MEN5014-KR-XXL,8788.0,64172322.9999999,81.67118517321681,B
